gi,gj,clat,clon,n_train,days_since,chao_unseen,n_test,new_species,revisited,scarcity,staleness,priority,density,new_rate,rare_newK,w_newK,w_meanrarity
198,-498,49.625,-124.375,1,2,0.0,2,2,True,1.0,0.034482758620689655,0.5172413793103449,0.0,1.0,,,
198,-496,49.625,-123.875,11,1,12.25,3,3,True,0.08841158841158842,0.0,0.04420579420579421,0.027472527472527472,1.0,,,
198,-495,49.625,-123.625,26,2,6.25,1,0,True,0.03581994928148774,0.034482758620689655,0.0351513539510887,0.06868131868131869,0.0,,,
198,-493,49.625,-123.125,14,2,40.5,41,15,True,0.06887755102040816,0.034482758620689655,0.051680154820548906,0.03571428571428571,0.36585365853658536,4.9,1.9109772757102295,0.3857753846530301
198,-487,49.625,-121.625,1,1,0.0,2,2,True,1.0,0.0,0.5,0.0,1.0,,,
198,-486,49.625,-121.375,3,5,0.5,0,0,False,0.3315018315018315,0.13793103448275862,0.23471643299229505,0.005494505494505495,,,,
198,-485,49.625,-121.125,17,1,136.0,5,3,True,0.056237879767291526,0.0,0.028118939883645763,0.04395604395604396,0.6,,,
198,-484,49.625,-120.875,29,1,21.125,8,4,True,0.031830238726790444,0.0,0.015915119363395222,0.07692307692307693,0.5,4.0,1.0872833565856275,0.27182083914640687
198,-483,49.625,-120.625,3,1,3.0,46,22,True,0.3315018315018315,0.0,0.16575091575091574,0.005494505494505495,0.4782608695652174,6.155,1.151327076835528,0.18567979261598067
198,-482,49.625,-120.375,1,15,0.0,0,0,False,1.0,0.4827586206896552,0.7413793103448276,0.0,,,,
198,-481,49.625,-120.125,3,8,3.0,0,0,False,0.3315018315018315,0.2413793103448276,0.28644057092332953,0.005494505494505495,,,,
198,-480,49.625,-119.875,7,2,6.0,77,27,True,0.14050235478806908,0.034482758620689655,0.08749255670437936,0.016483516483516484,0.35064935064935066,5.485,1.9511812999092009,0.3509955822804231
198,-479,49.625,-119.625,28,1,54.0,74,40,True,0.0330651491365777,0.0,0.01653257456828885,0.07417582417582418,0.5405405405405406,5.955,2.302294491282905,0.38623084627902105
198,-476,49.625,-118.875,1,2,0.0,0,0,False,1.0,0.034482758620689655,0.5172413793103449,0.0,,,,
198,-475,49.625,-118.625,2,20,1.0,9,7,True,0.49862637362637363,0.6551724137931034,0.5768993937097385,0.0027472527472527475,0.7777777777777778,6.435,2.122267106603079,0.33115706543287743
198,-471,49.625,-117.625,59,1,30.08333333333333,49,23,True,0.014248463401005775,0.0,0.007124231700502887,0.15934065934065933,0.46938775510204084,5.485,1.221180657037987,0.2197031898028044
198,-470,49.625,-117.375,17,1,112.5,10,8,True,0.056237879767291526,0.0,0.028118939883645763,0.04395604395604396,0.8,6.57,2.8797267109450275,0.43802657206646506
198,-469,49.625,-117.125,4,3,6.0,3,2,True,0.24793956043956045,0.06896551724137931,0.1584525388404699,0.008241758241758242,0.6666666666666666,,,
198,-468,49.625,-116.875,20,1,3.5999999999999996,4,2,True,0.04739010989010989,0.0,0.023695054945054944,0.0521978021978022,0.5,,,
198,-465,49.625,-116.125,4,27,6.0,0,0,False,0.24793956043956045,0.896551724137931,0.5722456422887457,0.008241758241758242,,,,
198,-464,49.625,-115.875,3,2,3.0,5,4,True,0.3315018315018315,0.034482758620689655,0.18299229506126058,0.005494505494505495,0.8,,,
198,-462,49.625,-115.375,1,2,0.0,0,0,False,1.0,0.034482758620689655,0.5172413793103449,0.0,,,,
198,-459,49.625,-114.625,1,28,0.0,3,3,True,1.0,0.9310344827586207,0.9655172413793103,0.0,1.0,,,
198,-458,49.625,-114.375,3,1,3.0,11,6,True,0.3315018315018315,0.0,0.16575091575091574,0.005494505494505495,0.5454545454545454,4.92,0.46869226705310363,0.0946968572036062
199,-504,49.875,-125.875,6,1,15.0,0,0,False,0.16437728937728938,0.0,0.08218864468864469,0.013736263736263736,,,,
199,-503,49.875,-125.625,25,1,3.125,2,2,True,0.03736263736263736,0.0,0.01868131868131868,0.06593406593406594,1.0,,,
199,-502,49.875,-125.375,3,1,3.0,0,0,False,0.3315018315018315,0.0,0.16575091575091574,0.005494505494505495,,,,
199,-501,49.875,-125.125,18,1,28.0,23,12,True,0.05296092796092795,0.0,0.026480463980463977,0.046703296703296704,0.5217391304347826,5.24,0.5877185583561093,0.11149425960710936
199,-500,49.875,-124.875,1,2,0.0,2,2,True,1.0,0.034482758620689655,0.5172413793103449,0.0,1.0,,,
199,-499,49.875,-124.625,5,1,10.0,1,1,True,0.19780219780219782,0.0,0.09890109890109891,0.01098901098901099,1.0,,,
199,-497,49.875,-124.125,1,1,0.0,0,0,False,1.0,0.0,0.5,0.0,,,,
199,-494,49.875,-123.375,1,3,0.0,0,0,False,1.0,0.06896551724137931,0.5344827586206896,0.0,,,,
199,-493,49.875,-123.125,5,1,4.5,6,6,True,0.19780219780219782,0.0,0.09890109890109891,0.01098901098901099,1.0,,,
