gi,gj,clat,clon,n_train,days_since,chao_unseen,n_test,new_species,revisited,scarcity,staleness,priority,density,new_rate,o_discover,o_staleness,o_conservation,travel_min,o_env_coverage,o_urgency,rare_newK,w_newK,meanrarity_newK
197,-462,49.375,-115.375,2,12,1.0,0,0,False,0.4998173182316405,0.15492957746478872,0.3273734478482146,0.00036536353671903543,,0.4998173182316405,0.15492957746478872,0.2831541218637993,175.0,0.1450989193455873,0.16358110189214561,,,
197,-461,49.375,-115.125,7,29,12.5,13,13,True,0.1425439741113837,0.39436619718309857,0.26845508564724113,0.0021921812203142127,1.0,0.1425439741113837,0.39436619718309857,0.11352041799492371,296.0,0.14021595204745838,0.14081596939619553,5.0,2.000600817776853,0.40012016355537056
197,-458,49.375,-114.375,3,24,3.0,56,43,True,0.3330897576421873,0.323943661971831,0.32851670980700914,0.0007307270734380709,0.7678571428571429,0.3330897576421873,0.323943661971831,0.18026565464895639,86.0,0.09275467256974601,0.007284312400061109,4.82,1.957165354652452,0.4060509034548655
197,-457,49.375,-114.125,1,29,0.0,2,1,True,1.0,0.39436619718309857,0.6971830985915493,0.0,0.5,1.0,0.39436619718309857,1.0,100.0,0.09240713655106998,0.007980705787315457,,,
198,-508,49.625,-126.875,4,21,6.0,1,1,True,0.24972597734746074,0.28169014084507044,0.2657080590962656,0.0010960906101571063,1.0,0.24972597734746074,0.28169014084507044,0.11262672811059908,,0.01983834654612505,0.041712367907714404,,,
198,-507,49.625,-126.625,2,18,1.0,0,0,False,0.4998173182316405,0.23943661971830985,0.36962696897497516,0.00036536353671903543,,0.4998173182316405,0.23943661971830985,0.12903225806451613,,0.050441374775210865,0.05908214170636319,,,
198,-503,49.625,-125.625,1,17,0.0,4,4,True,1.0,0.22535211267605634,0.6126760563380281,0.0,1.0,1.0,0.22535211267605634,0.4838709677419355,374.0,0.0014670477389543708,0.018695809262999626,,,
198,-502,49.625,-125.375,28,4,6.125,1,1,True,0.03536197087530664,0.04225352112676056,0.0388077460010336,0.009864815491413957,1.0,0.03536197087530664,0.04225352112676056,0.15677781961852671,299.0,0.0015912887301496868,0.04855837668154811,,,
198,-501,49.625,-125.125,5,2,10.0,2,2,True,0.1997077091706248,0.014084507042253521,0.10689610810643917,0.0014614541468761417,1.0,0.1997077091706248,0.014084507042253521,0.08069636456733231,78.0,0.031486265191859056,0.19087613628744388,,,
198,-500,49.625,-124.875,12,7,50.0,2,2,True,0.08299841675800754,0.08450704225352113,0.08375272950576433,0.00401899890390939,1.0,0.08299841675800754,0.08450704225352113,0.3111571119161252,,0.12318919901362896,0.07291877088691276,,,
198,-499,49.625,-124.625,1,11,0.0,0,0,False,1.0,0.14084507042253522,0.5704225352112676,0.0,,1.0,0.14084507042253522,0.025089605734767026,,0.19135396419855238,0.011823102558461376,,,
198,-498,49.625,-124.375,2,9,1.0,0,0,False,0.4998173182316405,0.11267605633802817,0.30624668728483434,0.00036536353671903543,,0.4998173182316405,0.11267605633802817,0.5698924731182796,113.0,0.1139674222435245,0.02937976601623548,,,
198,-493,49.625,-123.125,4,1,6.0,19,18,True,0.24972597734746074,0.0,0.12486298867373037,0.0010960906101571063,0.9473684210526315,0.24972597734746074,0.0,0.2559139784946237,41.0,0.0016556599348761854,0.042758072258628634,4.765,1.3315448424427976,0.27944277910656823
198,-471,49.625,-117.625,8,19,28.0,2,2,True,0.12468030690537084,0.2535211267605634,0.18910071683296711,0.0025575447570332483,1.0,0.12468030690537084,0.2535211267605634,0.12819205883722015,355.0,0.09771992262877367,0.10278802081751232,,,
198,-470,49.625,-117.375,1,8,0.0,7,4,True,1.0,0.09859154929577464,0.5492957746478874,0.0,0.5714285714285714,1.0,0.09859154929577464,0.04147465437788018,430.0,0.12774211685439346,0.25118195966476375,2.9,0.4894849938929231,0.16878792892859418
198,-469,49.625,-117.125,8,2,4.0,9,8,True,0.12468030690537084,0.014084507042253521,0.06938240697381218,0.0025575447570332483,0.8888888888888888,0.12468030690537084,0.014084507042253521,0.08379360799214988,204.0,0.1203573611019379,0.11474237802222276,4.68,1.623631599539874,0.3469298289615116
198,-465,49.625,-116.125,66,22,68.64285714285714,3,3,True,0.014791687425958527,0.29577464788732394,0.15528316765664124,0.023748629886737302,1.0,0.014791687425958527,0.29577464788732394,0.15732501274603367,229.0,0.11700531913876643,0.05020257717224093,,,
198,-464,49.625,-115.875,5,19,10.0,3,3,True,0.1997077091706248,0.2535211267605634,0.2266144179655941,0.0014614541468761417,1.0,0.1997077091706248,0.2535211267605634,0.218748276812793,202.0,0.13109927161858964,0.12370204152870054,,,
198,-463,49.625,-115.625,1,9,0.0,10,8,True,1.0,0.11267605633802817,0.5563380281690141,0.0,0.8,1.0,0.11267605633802817,1.0,185.0,0.14738463781175365,0.20610109101817778,4.36,0.7115740683185954,0.16320506154096223
199,-503,49.875,-125.625,1,9,0.0,21,14,True,1.0,0.11267605633802817,0.5563380281690141,0.0,0.6666666666666666,1.0,0.11267605633802817,0.4838709677419355,114.0,0.05255174450306018,0.1467586434433028,4.44,1.8317673226652544,0.4125602078074897
199,-501,49.875,-125.125,2,2,1.0,13,12,True,0.4998173182316405,0.014084507042253521,0.256950912636947,0.00036536353671903543,0.9230769230769231,0.4998173182316405,0.014084507042253521,0.0824372759856631,,0.1100489083600353,0.07620272100445785,4.87,3.9832953345992035,0.8179251200409042
199,-493,49.875,-123.125,6,3,15.0,8,8,True,0.16636219705273414,0.028169014084507043,0.09726560556862059,0.001826817683595177,1.0,0.16636219705273414,0.028169014084507043,0.06271315303573367,47.0,0.008038393348560845,0.047296859308883756,5.0,0.9103362453334017,0.18206724906668034
199,-488,49.875,-121.875,11,3,55.0,1,1,True,0.09057694223934633,0.028169014084507043,0.05937297816192669,0.003653635367190354,1.0,0.09057694223934633,0.028169014084507043,0.07981629653456278,251.0,0.06366481699891824,0.13065484616954595,,,
199,-483,49.875,-120.625,1,7,0.0,0,0,False,1.0,0.08450704225352113,0.5422535211267605,0.0,,1.0,0.08450704225352113,0.13978494623655915,133.0,0.12443837338519838,0.15143984155968093,,,
199,-482,49.875,-120.375,12,5,66.0,0,0,False,0.08299841675800754,0.056338028169014086,0.06966822246351081,0.00401899890390939,,0.08299841675800754,0.056338028169014086,0.2163014166239973,183.0,0.12089822405174591,0.1423933986408933,,,
199,-479,49.875,-119.625,5,6,10.0,2,2,True,0.1997077091706248,0.07042253521126761,0.1350651221909462,0.0014614541468761417,1.0,0.1997077091706248,0.07042253521126761,0.311520737327189,189.0,0.14558833560200418,0.3786062627237879,,,
199,-478,49.875,-119.375,12,7,66.0,21,17,True,0.08299841675800754,0.08450704225352113,0.08375272950576433,0.00401899890390939,0.8095238095238095,0.08299841675800754,0.08450704225352113,0.5224881489189502,195.0,0.19810530351126165,0.09304073675577494,4.575,3.984324654841076,0.8708906349379401
199,-471,49.875,-117.625,4,1,6.0,6,3,True,0.24972597734746074,0.0,0.12486298867373037,0.0010960906101571063,0.5,0.24972597734746074,0.0,0.31446210835005406,764.0,0.10439827271734149,0.012370425160606005,2.5,0.26839308746574664,0.10735723498629865
199,-470,49.875,-117.375,3,2,3.0,0,0,False,0.3330897576421873,0.014084507042253521,0.1735871323422204,0.0007307270734380709,,0.3330897576421873,0.014084507042253521,0.5084485407066052,317.0,0.0991391755828745,0.07809388227539749,,,
199,-463,49.875,-115.625,36,26,16.9,8,5,True,0.027422563228189825,0.352112676056338,0.1897676196422639,0.01278772378516624,0.625,0.027422563228189825,0.352112676056338,0.2017835269672398,400.0,0.1161806836174983,0.12212904657106922,3.47,0.8354215422793467,0.24075548768857252
200,-502,50.125,-125.375,5,2,4.5,6,5,True,0.1997077091706248,0.014084507042253521,0.10689610810643917,0.0014614541468761417,0.8333333333333334,0.1997077091706248,0.014084507042253521,0.2845622119815669,,0.08985705786382739,0.14810694851666403,4.165,3.1001290760849542,0.7443287097442868
200,-501,50.125,-125.125,11,2,40.5,3,2,True,0.09057694223934633,0.014084507042253521,0.05233072464079992,0.003653635367190354,0.6666666666666666,0.09057694223934633,0.014084507042253521,0.3615483870967741,,0.10338005686416708,0.035217894493412456,,,
200,-493,50.125,-123.125,3,2,0.5,3,2,True,0.3330897576421873,0.014084507042253521,0.1735871323422204,0.0007307270734380709,0.6666666666666666,0.3330897576421873,0.014084507042253521,0.030791788856304986,69.0,0.06312260241869166,0.02021541457551214,,,
200,-492,50.125,-122.875,8,8,28.0,8,6,True,0.12468030690537084,0.09859154929577464,0.11163592810057274,0.0025575447570332483,0.75,0.12468030690537084,0.09859154929577464,0.06608381326497777,127.0,0.07076816297069134,0.01655100884395561,3.735,0.5923777537757271,0.15860180823981984
200,-484,50.125,-120.875,1,10,0.0,0,0,False,1.0,0.1267605633802817,0.5633802816901409,0.0,,1.0,0.1267605633802817,0.1741935483870968,126.0,0.13252837154746203,0.09964868647704289,,,
200,-478,50.125,-119.375,28,12,80.66666666666667,1,1,True,0.03536197087530664,0.15492957746478872,0.09514577417004769,0.009864815491413957,1.0,0.03536197087530664,0.15492957746478872,0.32047479402318113,209.0,0.22537740314225493,0.06104227479005702,,,
200,-477,50.125,-119.125,72,4,40.33333333333334,0,0,False,0.013528599845735395,0.04225352112676056,0.027891060486247978,0.025940811107051515,,0.013528599845735395,0.04225352112676056,0.4023182032669698,267.0,0.09606876814852718,0.11599055938013958,,,
200,-476,50.125,-118.875,1,6,0.0,0,0,False,1.0,0.07042253521126761,0.5352112676056338,0.0,,1.0,0.07042253521126761,0.06158357771260998,354.0,0.09691222660580566,0.22399371284809017,,,
200,-470,50.125,-117.375,1,24,0.0,0,0,False,1.0,0.323943661971831,0.6619718309859155,0.0,,1.0,0.323943661971831,0.0,272.0,0.14995108937494367,0.026905680412668845,,,
200,-469,50.125,-117.125,7,1,12.5,1,1,True,0.1425439741113837,0.0,0.07127198705569185,0.0021921812203142127,1.0,0.1425439741113837,0.0,0.0901295034325321,491.0,0.09686763766210972,0.05727996870287959,,,
200,-464,50.125,-115.875,2,7,1.0,1,1,True,0.4998173182316405,0.08450704225352113,0.2921621802425808,0.00036536353671903543,1.0,0.4998173182316405,0.08450704225352113,0.11788856304985337,198.0,0.1074430686423758,0.10538003151978874,,,
