gi,gj,clat,clon,n_train,days_since,chao_unseen,n_test,new_species,revisited,scarcity,staleness,priority,density,new_rate,rare_newK,w_newK,w_meanrarity
206,-461,51.625,-115.125,1,4,0.0,2,1,True,1.0,0.10344827586206896,0.5517241379310345,0.0,0.5,,,
206,-459,51.625,-114.625,1,25,0.0,1,1,True,1.0,0.8275862068965517,0.9137931034482758,0.0,1.0,,,
207,-489,51.875,-122.125,2,21,1.0,0,0,False,0.4971590909090909,0.6896551724137931,0.593407131661442,0.005681818181818182,,,,
207,-484,51.875,-120.875,1,18,0.0,2,2,True,1.0,0.5862068965517241,0.7931034482758621,0.0,1.0,,,
207,-481,51.875,-120.125,5,15,0.0,6,1,True,0.19545454545454546,0.4827586206896552,0.33910658307210034,0.022727272727272728,0.16666666666666666,0.78,0.02559304972542447,0.03281160221208265
207,-480,51.875,-119.875,1,3,0.0,1,1,True,1.0,0.06896551724137931,0.5344827586206896,0.0,1.0,,,
207,-467,51.875,-116.625,1,2,0.0,1,1,True,1.0,0.034482758620689655,0.5172413793103449,0.0,1.0,,,
207,-460,51.875,-114.875,2,9,1.0,1,1,True,0.4971590909090909,0.27586206896551724,0.3865105799373041,0.005681818181818182,1.0,,,
207,-459,51.875,-114.625,1,16,0.0,2,1,True,1.0,0.5172413793103449,0.7586206896551724,0.0,0.5,,,
207,-458,51.875,-114.375,2,24,0.0,2,0,True,0.4971590909090909,0.7931034482758621,0.6451312695924765,0.005681818181818182,0.0,,,
208,-513,52.125,-128.125,1,10,0.0,0,0,False,1.0,0.3103448275862069,0.6551724137931034,0.0,,,,
208,-495,52.125,-123.625,1,7,0.0,0,0,False,1.0,0.20689655172413793,0.603448275862069,0.0,,,,
208,-481,52.125,-120.125,5,2,0.25,13,0,True,0.19545454545454546,0.034482758620689655,0.11496865203761755,0.022727272727272728,0.0,0.0,0.0,
208,-480,52.125,-119.875,1,12,0.0,1,0,True,1.0,0.3793103448275862,0.6896551724137931,0.0,0.0,,,
208,-479,52.125,-119.625,1,13,0.0,1,1,True,1.0,0.41379310344827586,0.7068965517241379,0.0,1.0,,,
209,-488,52.375,-121.875,3,7,3.0,0,0,False,0.32954545454545453,0.20689655172413793,0.26822100313479624,0.011363636363636364,,,,
209,-487,52.375,-121.625,1,12,0.0,0,0,False,1.0,0.3793103448275862,0.6896551724137931,0.0,,,,
209,-482,52.375,-120.375,2,16,0.0,2,1,True,0.4971590909090909,0.5172413793103449,0.5072002351097179,0.005681818181818182,0.5,,,
209,-480,52.375,-119.875,1,23,0.0,2,1,True,1.0,0.7586206896551724,0.8793103448275862,0.0,0.5,,,
209,-471,52.375,-117.625,1,10,0.0,1,0,True,1.0,0.3103448275862069,0.6551724137931034,0.0,0.0,,,
209,-470,52.375,-117.375,1,15,0.0,0,0,False,1.0,0.4827586206896552,0.7413793103448276,0.0,,,,
209,-465,52.375,-116.125,1,6,0.0,1,0,True,1.0,0.1724137931034483,0.5862068965517242,0.0,0.0,,,
209,-464,52.375,-115.875,1,2,0.0,0,0,False,1.0,0.034482758620689655,0.5172413793103449,0.0,,,,
209,-460,52.375,-114.875,2,1,1.0,1,0,True,0.4971590909090909,0.0,0.24857954545454544,0.005681818181818182,0.0,,,
209,-459,52.375,-114.625,1,2,0.0,1,1,True,1.0,0.034482758620689655,0.5172413793103449,0.0,1.0,,,
209,-457,52.375,-114.125,4,7,0.0,0,0,False,0.24573863636363635,0.20689655172413793,0.22631759404388713,0.017045454545454544,,,,
210,-528,52.625,-131.875,1,16,0.0,1,0,True,1.0,0.5172413793103449,0.7586206896551724,0.0,0.0,,,
210,-472,52.625,-117.875,1,5,0.0,0,0,False,1.0,0.13793103448275862,0.5689655172413793,0.0,,,,
211,-490,52.875,-122.375,4,5,0.0,8,3,True,0.24573863636363635,0.13793103448275862,0.1918348354231975,0.017045454545454544,0.375,1.795,0.0779930064444788,0.043450142866004904
211,-478,52.875,-119.375,33,1,0.0,7,1,True,0.024793388429752067,0.0,0.012396694214876033,0.18181818181818182,0.14285714285714285,1.0,0.0768728966111655,0.0768728966111655
211,-473,52.875,-118.125,1,19,0.0,9,2,True,1.0,0.6206896551724138,0.8103448275862069,0.0,0.2222222222222222,1.99,0.09607689191620106,0.048279845184020634
211,-472,52.875,-117.875,1,15,0.0,0,0,False,1.0,0.4827586206896552,0.7413793103448276,0.0,,,,
211,-462,52.875,-115.375,1,1,0.0,0,0,False,1.0,0.0,0.5,0.0,,,,
211,-459,52.875,-114.625,1,5,0.0,0,0,False,1.0,0.13793103448275862,0.5689655172413793,0.0,,,,
211,-458,52.875,-114.375,4,7,0.0,2,1,True,0.24573863636363635,0.20689655172413793,0.22631759404388713,0.017045454545454544,0.5,,,
212,-500,53.125,-124.875,4,4,0.0,1,1,True,0.24573863636363635,0.10344827586206896,0.17459345611285265,0.017045454545454544,1.0,,,
212,-490,53.125,-122.375,3,5,0.5,15,2,True,0.32954545454545453,0.13793103448275862,0.23373824451410657,0.011363636363636364,0.13333333333333333,1.1,0.063642666510191,0.057856969554719084
212,-485,53.125,-121.125,2,4,1.0,2,0,True,0.4971590909090909,0.10344827586206896,0.30030368338557994,0.005681818181818182,0.0,,,
212,-457,53.125,-114.125,1,5,0.0,0,0,False,1.0,0.13793103448275862,0.5689655172413793,0.0,,,,
213,-530,53.375,-132.375,1,12,0.0,1,1,True,1.0,0.3793103448275862,0.6896551724137931,0.0,1.0,,,
213,-493,53.375,-123.125,1,13,0.0,0,0,False,1.0,0.41379310344827586,0.7068965517241379,0.0,,,,
213,-481,53.375,-120.125,2,25,1.0,2,0,True,0.4971590909090909,0.8275862068965517,0.6623726489028213,0.005681818181818182,0.0,,,
213,-470,53.375,-117.375,1,21,0.0,1,1,True,1.0,0.6896551724137931,0.8448275862068966,0.0,1.0,,,
213,-458,53.375,-114.375,1,7,0.0,1,1,True,1.0,0.20689655172413793,0.603448275862069,0.0,1.0,,,
213,-457,53.375,-114.125,1,5,0.0,4,1,True,1.0,0.13793103448275862,0.5689655172413793,0.0,0.25,,,
214,-529,53.625,-132.125,1,7,0.0,1,0,True,1.0,0.20689655172413793,0.603448275862069,0.0,0.0,,,
214,-483,53.625,-120.625,1,15,0.0,1,0,True,1.0,0.4827586206896552,0.7413793103448276,0.0,0.0,,,
214,-472,53.625,-117.875,1,7,0.0,3,1,True,1.0,0.20689655172413793,0.603448275862069,0.0,0.3333333333333333,,,
214,-471,53.625,-117.625,1,26,0.0,0,0,False,1.0,0.8620689655172413,0.9310344827586207,0.0,,,,
214,-465,53.625,-116.125,1,24,0.0,1,0,True,1.0,0.7931034482758621,0.896551724137931,0.0,0.0,,,
214,-458,53.625,-114.375,1,8,0.0,9,2,True,1.0,0.2413793103448276,0.6206896551724138,0.0,0.2222222222222222,1.535,0.2892431873326038,0.18843204386488846
215,-508,53.875,-126.875,1,16,0.0,0,0,False,1.0,0.5172413793103449,0.7586206896551724,0.0,,,,
215,-500,53.875,-124.875,18,15,4.5,0,0,False,0.05018939393939393,0.4827586206896552,0.2664740073145246,0.09659090909090909,,,,
215,-499,53.875,-124.625,1,18,0.0,0,0,False,1.0,0.5862068965517241,0.7931034482758621,0.0,,,,
215,-495,53.875,-123.625,1,3,0.0,3,2,True,1.0,0.06896551724137931,0.5344827586206896,0.0,0.6666666666666666,,,
215,-493,53.875,-123.125,1,30,0.0,5,2,True,1.0,1.0,1.0,0.0,0.4,2.0,0.09657057106874982,0.04828528553437491
215,-492,53.875,-122.875,17,4,1.0,107,1,True,0.053475935828877,0.10344827586206896,0.07846210584547297,0.09090909090909091,0.009345794392523364,0.205,0.010120422627249739,0.04936791525487678
215,-491,53.875,-122.625,1,12,0.0,3,2,True,1.0,0.3793103448275862,0.6896551724137931,0.0,0.6666666666666666,,,
215,-488,53.875,-121.875,1,16,0.0,3,2,True,1.0,0.5172413793103449,0.7586206896551724,0.0,0.6666666666666666,,,
215,-486,53.875,-121.375,1,2,0.0,0,0,False,1.0,0.034482758620689655,0.5172413793103449,0.0,,,,
215,-461,53.875,-115.125,6,10,0.5,12,1,True,0.16193181818181815,0.3103448275862069,0.23613832288401254,0.028409090909090908,0.08333333333333333,0.68,0.01678509118665808,0.02468395762743835
216,-497,54.125,-124.125,1,11,0.0,1,1,True,1.0,0.3448275862068966,0.6724137931034483,0.0,1.0,,,
216,-493,54.125,-123.125,1,4,0.0,6,1,True,1.0,0.10344827586206896,0.5517241379310345,0.0,0.16666666666666666,1.0,0.04720265581387352,0.04720265581387352
216,-492,54.125,-122.875,6,1,0.5,5,2,True,0.16193181818181815,0.0,0.08096590909090907,0.028409090909090908,0.4,2.0,0.09657057106874982,0.04828528553437491
216,-491,54.125,-122.625,1,8,0.0,5,1,True,1.0,0.2413793103448276,0.6206896551724138,0.0,0.2,1.0,0.04720265581387352,0.04720265581387352
216,-467,54.125,-116.625,1,14,0.0,1,0,True,1.0,0.4482758620689655,0.7241379310344828,0.0,0.0,,,
216,-459,54.125,-114.625,1,3,0.0,0,0,False,1.0,0.06896551724137931,0.5344827586206896,0.0,,,,
217,-489,54.375,-122.125,1,6,0.0,0,0,False,1.0,0.1724137931034483,0.5862068965517242,0.0,,,,
217,-476,54.375,-118.875,1,24,0.0,0,0,False,1.0,0.7931034482758621,0.896551724137931,0.0,,,,
217,-475,54.375,-118.625,1,14,0.0,0,0,False,1.0,0.4482758620689655,0.7241379310344828,0.0,,,,
217,-470,54.375,-117.375,2,5,1.0,0,0,False,0.4971590909090909,0.13793103448275862,0.31754506269592475,0.005681818181818182,,,,
217,-463,54.375,-115.625,1,29,0.0,0,0,False,1.0,0.9655172413793104,0.9827586206896552,0.0,,,,
218,-515,54.625,-128.625,1,12,0.0,4,1,True,1.0,0.3793103448275862,0.6896551724137931,0.0,0.25,,,
218,-514,54.625,-128.375,1,5,0.0,1,0,True,1.0,0.13793103448275862,0.5689655172413793,0.0,0.0,,,
218,-497,54.625,-124.125,2,27,0.0,0,0,False,0.4971590909090909,0.896551724137931,0.6968554075235109,0.005681818181818182,,,,
218,-489,54.625,-122.125,1,20,0.0,1,1,True,1.0,0.6551724137931034,0.8275862068965517,0.0,1.0,,,
218,-475,54.625,-118.625,1,3,0.0,1,0,True,1.0,0.06896551724137931,0.5344827586206896,0.0,0.0,,,
218,-474,54.625,-118.375,1,8,0.0,0,0,False,1.0,0.2413793103448276,0.6206896551724138,0.0,,,,
218,-462,54.625,-115.375,2,21,1.0,0,0,False,0.4971590909090909,0.6896551724137931,0.593407131661442,0.005681818181818182,,,,
219,-513,54.875,-128.125,1,11,0.0,0,0,False,1.0,0.3448275862068966,0.6724137931034483,0.0,,,,
219,-511,54.875,-127.625,1,27,0.0,0,0,False,1.0,0.896551724137931,0.9482758620689655,0.0,,,,
219,-509,54.875,-127.125,1,12,0.0,1,1,True,1.0,0.3793103448275862,0.6896551724137931,0.0,1.0,,,
219,-497,54.875,-124.125,1,27,0.0,1,0,True,1.0,0.896551724137931,0.9482758620689655,0.0,0.0,,,
220,-478,55.125,-119.375,1,16,0.0,0,0,False,1.0,0.5172413793103449,0.7586206896551724,0.0,,,,
220,-475,55.125,-118.625,1,14,0.0,0,0,False,1.0,0.4482758620689655,0.7241379310344828,0.0,,,,
220,-458,55.125,-114.375,1,30,0.0,0,0,False,1.0,1.0,1.0,0.0,,,,
221,-516,55.375,-128.875,1,27,0.0,0,0,False,1.0,0.896551724137931,0.9482758620689655,0.0,,,,
221,-511,55.375,-127.625,1,12,0.0,1,1,True,1.0,0.3793103448275862,0.6896551724137931,0.0,1.0,,,
221,-460,55.375,-114.875,1,28,0.0,3,0,True,1.0,0.9310344827586207,0.9655172413793103,0.0,0.0,,,
222,-513,55.625,-128.125,3,25,0.5,1,0,True,0.32954545454545453,0.8275862068965517,0.5785658307210031,0.011363636363636364,0.0,,,
222,-495,55.625,-123.625,1,7,0.0,0,0,False,1.0,0.20689655172413793,0.603448275862069,0.0,,,,
224,-487,56.125,-121.625,1,30,0.0,0,0,False,1.0,1.0,1.0,0.0,,,,
224,-467,56.125,-116.625,1,13,0.0,0,0,False,1.0,0.41379310344827586,0.7068965517241379,0.0,,,,
225,-468,56.375,-116.875,1,18,0.0,0,0,False,1.0,0.5862068965517241,0.7931034482758621,0.0,,,,
227,-489,56.875,-122.125,1,10,0.0,0,0,False,1.0,0.3103448275862069,0.6551724137931034,0.0,,,,
230,-521,57.625,-130.125,2,3,0.0,0,0,False,0.4971590909090909,0.06896551724137931,0.2830623040752351,0.005681818181818182,,,,
239,-541,59.875,-135.125,1,19,0.0,3,0,True,1.0,0.6206896551724138,0.8103448275862069,0.0,0.0,,,
