gi,gj,clat,clon,n_train,days_since,chao_unseen,n_test,new_species,revisited,scarcity,staleness,priority,density,new_rate,o_discover,o_staleness,o_conservation,travel_min,o_env_coverage,o_urgency,rare_newK,w_newK,meanrarity_newK
198,-498,49.625,-124.375,3,3,3.0,0,0,False,0.3295668549905838,0.06896551724137931,0.19926618611598157,0.011299435028248588,,0.3295668549905838,0.06896551724137931,0.011273189133744647,113.0,0.01290761111041143,0.028254433253930886,,,
198,-497,49.625,-124.125,4,17,6.0,19,5,True,0.24576271186440676,0.5517241379310345,0.39874342489772063,0.01694915254237288,0.2631578947368421,0.24576271186440676,0.5517241379310345,0.01073483354599234,,0.015016077351810729,0.009674743553584832,2.355,0.1544100601269816,0.06556690451251873
198,-496,49.625,-123.875,11,2,10.0,9,4,True,0.08577298407806883,0.034482758620689655,0.06012787134937924,0.05649717514124294,0.4444444444444444,0.08577298407806883,0.034482758620689655,0.018610665525783165,134.0,0.041204101313255095,0.08634554707075126,2.29,0.4963758572128906,0.21675801625017058
198,-495,49.625,-123.625,3,2,0.5,3,3,True,0.3295668549905838,0.034482758620689655,0.18202480680563674,0.011299435028248588,1.0,0.3295668549905838,0.034482758620689655,0.012201103617412631,119.0,0.1557040447860348,0.043526751314595304,,,
198,-494,49.625,-123.375,1,25,0.0,1,1,True,1.0,0.8275862068965517,0.9137931034482758,0.0,1.0,1.0,0.8275862068965517,0.01244635193133047,98.0,0.09778139236771524,0.046684851136456144,,,
198,-493,49.625,-123.125,13,1,32.0,26,5,True,0.07170795306388528,0.0,0.03585397653194264,0.06779661016949153,0.19230769230769232,0.07170795306388528,0.0,0.11435608437829534,41.0,0.16126947204403966,0.04107661499501984,1.105,0.20216360430784996,0.18295348806140269
198,-492,49.625,-122.875,1,15,0.0,0,0,False,1.0,0.4827586206896552,0.7413793103448276,0.0,,1.0,0.4827586206896552,0.02440220723482526,133.0,0.4382117796537228,0.015558063167366477,,,
198,-486,49.625,-121.375,1,18,0.0,1,1,True,1.0,0.5862068965517241,0.7931034482758621,0.0,1.0,1.0,0.5862068965517241,0.1630901287553648,118.0,0.016445276950418596,0.02535008966377894,,,
198,-485,49.625,-121.125,15,1,2.0,8,1,True,0.061393596986817324,0.0,0.030696798493408662,0.07909604519774012,0.125,0.061393596986817324,0.0,0.06656889248090965,124.0,0.04321169847350024,0.11028824340656013,0.895,0.054972201848733394,0.06142145457959038
198,-484,49.625,-120.875,1,24,0.0,3,2,True,1.0,0.7931034482758621,0.896551724137931,0.0,0.6666666666666666,1.0,0.7931034482758621,0.005852516582130317,123.0,0.015902447369967,0.09967524127525801,,,
198,-480,49.625,-119.875,1,22,0.0,6,2,True,1.0,0.7241379310344828,0.8620689655172413,0.0,0.3333333333333333,1.0,0.7241379310344828,0.0,168.0,0.015266015532184025,0.14825793680778518,1.82,0.05207620896691998,0.02861330163017581
198,-479,49.625,-119.625,29,2,4.166666666666668,20,6,True,0.02902785895187999,0.034482758620689655,0.031755308786284825,0.15819209039548024,0.3,0.02902785895187999,0.034482758620689655,0.03775916417019633,192.0,0.05446852059941647,0.038272492952378674,1.675,0.9542724616499005,0.5697149024775525
198,-476,49.625,-118.875,1,30,0.0,3,2,True,1.0,1.0,1.0,0.0,0.6666666666666666,1.0,1.0,0.019619865113427344,283.0,0.0031975513125839287,0.159945653925013,,,
198,-475,49.625,-118.625,1,19,0.0,2,2,True,1.0,0.6206896551724138,0.8103448275862069,0.0,1.0,1.0,0.6206896551724138,0.005852516582130317,646.0,0.00774960276090346,0.20534896012831155,,,
