gi,gj,clat,clon,n_train,days_since,chao_unseen,n_test,new_species,revisited,scarcity,staleness,priority,density,new_rate,rare_newK
220,-477,55.125,-119.125,4,2,6.0,3,3,True,0.24821428571428572,0.034482758620689655,0.1413485221674877,0.007142857142857143,1.0,
220,-476,55.125,-118.875,4,1,6.0,3,3,True,0.24821428571428572,0.0,0.12410714285714286,0.007142857142857143,1.0,
220,-473,55.125,-118.125,3,2,3.0,0,0,False,0.33174603174603173,0.034482758620689655,0.1831143951833607,0.004761904761904762,,
220,-471,55.125,-117.625,1,2,0.0,3,2,True,1.0,0.034482758620689655,0.5172413793103449,0.0,0.6666666666666666,
221,-511,55.375,-127.625,1,3,0.0,3,3,True,1.0,0.06896551724137931,0.5344827586206896,0.0,1.0,
221,-475,55.375,-118.625,17,2,72.0,0,0,False,0.05658263305322129,0.034482758620689655,0.045532695836955475,0.0380952380952381,,
221,-473,55.375,-118.125,1,3,0.0,0,0,False,1.0,0.06896551724137931,0.5344827586206896,0.0,,
221,-460,55.375,-114.875,10,2,9.0,14,7,True,0.09785714285714286,0.034482758620689655,0.06616995073891627,0.02142857142857143,0.5,3.27
222,-515,55.625,-128.625,1,5,0.0,0,0,False,1.0,0.13793103448275862,0.5689655172413793,0.0,,
222,-514,55.625,-128.375,4,3,6.0,0,0,False,0.24821428571428572,0.06896551724137931,0.15858990147783253,0.007142857142857143,,
222,-467,55.625,-116.625,2,8,1.0,0,0,False,0.4988095238095238,0.2413793103448276,0.3700944170771757,0.002380952380952381,,
222,-465,55.625,-116.125,1,3,0.0,0,0,False,1.0,0.06896551724137931,0.5344827586206896,0.0,,
223,-521,55.875,-130.125,1,1,0.0,1,1,True,1.0,0.0,0.5,0.0,1.0,
224,-521,56.125,-130.125,1,5,0.0,1,1,True,1.0,0.13793103448275862,0.5689655172413793,0.0,1.0,
224,-486,56.125,-121.375,2,9,1.0,5,4,True,0.4988095238095238,0.27586206896551724,0.3873357963875205,0.002380952380952381,0.8,4.0
224,-485,56.125,-121.125,4,13,6.0,1,1,True,0.24821428571428572,0.41379310344827586,0.33100369458128076,0.007142857142857143,1.0,
224,-483,56.125,-120.625,3,16,3.0,1,1,True,0.33174603174603173,0.5172413793103449,0.4244937055281883,0.004761904761904762,1.0,
224,-475,56.125,-118.625,1,26,0.0,0,0,False,1.0,0.8620689655172413,0.9310344827586207,0.0,,
224,-471,56.125,-117.625,1,1,0.0,0,0,False,1.0,0.0,0.5,0.0,,
224,-469,56.125,-117.125,1,8,0.0,2,2,True,1.0,0.2413793103448276,0.6206896551724138,0.0,1.0,
225,-518,56.375,-129.375,1,3,0.0,0,0,False,1.0,0.06896551724137931,0.5344827586206896,0.0,,
225,-485,56.375,-121.125,3,4,3.0,0,0,False,0.33174603174603173,0.10344827586206896,0.21759715380405034,0.004761904761904762,,
225,-484,56.375,-120.875,3,13,0.5,1,1,True,0.33174603174603173,0.41379310344827586,0.3727695675971538,0.004761904761904762,1.0,
225,-477,56.375,-119.125,1,7,0.0,0,0,False,1.0,0.20689655172413793,0.603448275862069,0.0,,
227,-489,56.875,-122.125,2,3,1.0,0,0,False,0.4988095238095238,0.06896551724137931,0.2838875205254516,0.002380952380952381,,
228,-492,57.125,-122.875,1,9,0.0,0,0,False,1.0,0.27586206896551724,0.6379310344827587,0.0,,
232,-520,58.125,-129.875,3,3,3.0,1,1,True,0.33174603174603173,0.06896551724137931,0.2003557744937055,0.004761904761904762,1.0,
233,-520,58.375,-129.875,3,2,0.5,0,0,False,0.33174603174603173,0.034482758620689655,0.1831143951833607,0.004761904761904762,,
234,-499,58.625,-124.625,1,1,0.0,16,11,True,1.0,0.0,0.5,0.0,0.6875,4.445
235,-521,58.875,-130.125,1,2,0.0,0,0,False,1.0,0.034482758620689655,0.5172413793103449,0.0,,
235,-504,58.875,-125.875,2,30,1.0,0,0,False,0.4988095238095238,1.0,0.7494047619047619,0.002380952380952381,,
235,-502,58.875,-125.375,1,1,0.0,0,0,False,1.0,0.0,0.5,0.0,,
235,-501,58.875,-125.125,4,1,6.0,9,8,True,0.24821428571428572,0.0,0.12410714285714286,0.007142857142857143,0.8888888888888888,4.49
236,-519,59.125,-129.625,2,1,1.0,0,0,False,0.4988095238095238,0.0,0.2494047619047619,0.002380952380952381,,
237,-546,59.375,-136.375,1,7,0.0,0,0,False,1.0,0.20689655172413793,0.603448275862069,0.0,,
237,-535,59.375,-133.625,2,1,1.0,0,0,False,0.4988095238095238,0.0,0.2494047619047619,0.002380952380952381,,
237,-534,59.375,-133.375,1,5,0.0,0,0,False,1.0,0.13793103448275862,0.5689655172413793,0.0,,
237,-520,59.375,-129.875,2,2,1.0,0,0,False,0.4988095238095238,0.034482758620689655,0.2666461412151067,0.002380952380952381,,
237,-517,59.375,-129.125,7,1,12.5,3,1,True,0.14081632653061224,0.0,0.07040816326530612,0.014285714285714285,0.3333333333333333,
238,-547,59.625,-136.625,1,8,0.0,1,1,True,1.0,0.2413793103448276,0.6206896551724138,0.0,1.0,
238,-546,59.625,-136.375,2,7,0.0,0,0,False,0.4988095238095238,0.20689655172413793,0.35285303776683086,0.002380952380952381,,
238,-535,59.625,-133.625,3,6,3.0,0,0,False,0.33174603174603173,0.1724137931034483,0.25207991242474004,0.004761904761904762,,
239,-547,59.875,-136.625,2,7,1.0,1,1,True,0.4988095238095238,0.20689655172413793,0.35285303776683086,0.002380952380952381,1.0,
