gi,gj,clat,clon,n_train,days_since,chao_unseen,n_test,new_species,revisited,scarcity,staleness,priority,density,new_rate,rare_newK,w_newK,w_meanrarity
211,-471,52.875,-117.625,10,4,3.0,24,5,True,0.09491525423728814,0.10344827586206896,0.09918176504967854,0.05084745762711865,0.20833333333333334,2.33,0.17968901490517042,0.07711974888633924
211,-470,52.875,-117.375,1,5,0.0,3,2,True,1.0,0.13793103448275862,0.5689655172413793,0.0,0.6666666666666666,,,
211,-469,52.875,-117.125,1,3,0.0,3,3,True,1.0,0.06896551724137931,0.5344827586206896,0.0,1.0,,,
211,-460,52.875,-114.875,2,24,1.0,0,0,False,0.4971751412429378,0.7931034482758621,0.6451392947593999,0.005649717514124294,,,,
212,-529,53.125,-132.125,1,7,0.0,3,3,True,1.0,0.20689655172413793,0.603448275862069,0.0,1.0,,,
212,-528,53.125,-131.875,1,7,0.0,6,1,True,1.0,0.20689655172413793,0.603448275862069,0.0,0.16666666666666666,1.0,0.2680208927109382,0.2680208927109382
212,-500,53.125,-124.875,1,9,0.0,0,0,False,1.0,0.27586206896551724,0.6379310344827587,0.0,,,,
212,-492,53.125,-122.875,1,9,0.0,0,0,False,1.0,0.27586206896551724,0.6379310344827587,0.0,,,,
212,-491,53.125,-122.625,1,15,0.0,0,0,False,1.0,0.4827586206896552,0.7413793103448276,0.0,,,,
212,-490,53.125,-122.375,2,6,0.0,4,1,True,0.4971751412429378,0.1724137931034483,0.33479446717319306,0.005649717514124294,0.25,,,
212,-488,53.125,-121.875,1,29,0.0,0,0,False,1.0,0.9655172413793104,0.9827586206896552,0.0,,,,
212,-487,53.125,-121.625,2,1,1.0,0,0,False,0.4971751412429378,0.0,0.2485875706214689,0.005649717514124294,,,,
212,-486,53.125,-121.375,1,18,0.0,0,0,False,1.0,0.5862068965517241,0.7931034482758621,0.0,,,,
212,-485,53.125,-121.125,1,18,0.0,1,1,True,1.0,0.5862068965517241,0.7931034482758621,0.0,1.0,,,
212,-484,53.125,-120.875,1,4,0.0,1,0,True,1.0,0.10344827586206896,0.5517241379310345,0.0,0.0,,,
212,-477,53.125,-119.125,5,2,4.5,11,6,True,0.19548022598870057,0.034482758620689655,0.11498149230469512,0.022598870056497175,0.5454545454545454,3.805,0.17368339378245407,0.04564609560642682
212,-473,53.125,-118.125,9,3,4.5,10,1,True,0.10608913998744507,0.06896551724137931,0.08752732861441219,0.04519774011299435,0.1,0.435,0.005480683639409578,0.012599272734274893
212,-472,53.125,-117.875,21,5,0.0,14,2,True,0.042238364272262574,0.13793103448275862,0.0900846993775106,0.11299435028248588,0.14285714285714285,0.745,0.1301744859597919,0.17473085363730456
212,-471,53.125,-117.625,10,7,3.0,1,0,True,0.09491525423728814,0.20689655172413793,0.15090590298071305,0.05084745762711865,0.0,,,
212,-470,53.125,-117.375,2,13,0.0,3,1,True,0.4971751412429378,0.41379310344827586,0.45548412234560687,0.005649717514124294,0.3333333333333333,,,
212,-460,53.125,-114.875,1,23,0.0,1,1,True,1.0,0.7586206896551724,0.8793103448275862,0.0,1.0,,,
212,-457,53.125,-114.125,2,5,1.0,1,1,True,0.4971751412429378,0.13793103448275862,0.3175530878628482,0.005649717514124294,1.0,,,
213,-531,53.375,-132.625,3,10,3.0,0,0,False,0.3295668549905838,0.3103448275862069,0.3199558412883954,0.011299435028248588,,,,
213,-530,53.375,-132.375,1,10,0.0,3,2,True,1.0,0.3103448275862069,0.6551724137931034,0.0,0.6666666666666666,,,
213,-529,53.375,-132.125,3,3,0.5,1,1,True,0.3295668549905838,0.06896551724137931,0.19926618611598157,0.011299435028248588,1.0,,,
213,-508,53.375,-126.875,1,26,0.0,0,0,False,1.0,0.8620689655172413,0.9310344827586207,0.0,,,,
213,-488,53.375,-121.875,1,10,0.0,1,1,True,1.0,0.3103448275862069,0.6551724137931034,0.0,1.0,,,
213,-486,53.375,-121.375,2,2,1.0,2,1,True,0.4971751412429378,0.034482758620689655,0.2658289499318137,0.005649717514124294,0.5,,,
213,-485,53.375,-121.125,1,8,0.0,1,0,True,1.0,0.2413793103448276,0.6206896551724138,0.0,0.0,,,
213,-483,53.375,-120.625,1,30,0.0,0,0,False,1.0,1.0,1.0,0.0,,,,
213,-474,53.375,-118.375,1,17,0.0,0,0,False,1.0,0.5517241379310345,0.7758620689655172,0.0,,,,
213,-473,53.375,-118.125,2,16,1.0,0,0,False,0.4971751412429378,0.5172413793103449,0.5072082602766413,0.005649717514124294,,,,
213,-472,53.375,-117.875,5,7,4.5,2,1,True,0.19548022598870057,0.20689655172413793,0.20118838885641926,0.022598870056497175,0.5,,,
213,-471,53.375,-117.625,4,3,2.0,12,6,True,0.24576271186440676,0.06896551724137931,0.15736411455289304,0.01694915254237288,0.5,2.995,0.5945726717492055,0.1985217601833741
213,-470,53.375,-117.375,1,7,0.0,7,6,True,1.0,0.20689655172413793,0.603448275862069,0.0,0.8571428571428571,4.52,0.45790600772249346,0.10130663887665785
213,-460,53.375,-114.875,2,20,1.0,5,3,True,0.4971751412429378,0.6551724137931034,0.5761737775180207,0.005649717514124294,0.6,3.0,0.17522988523447158,0.05840996174482386
213,-458,53.375,-114.375,1,25,0.0,0,0,False,1.0,0.8275862068965517,0.9137931034482758,0.0,,,,
213,-457,53.375,-114.125,1,27,0.0,0,0,False,1.0,0.896551724137931,0.9482758620689655,0.0,,,,
214,-529,53.625,-132.125,1,8,0.0,3,2,True,1.0,0.2413793103448276,0.6206896551724138,0.0,0.6666666666666666,,,
214,-494,53.625,-123.375,2,3,1.0,0,0,False,0.4971751412429378,0.06896551724137931,0.2830703292421586,0.005649717514124294,,,,
214,-484,53.625,-120.875,1,16,0.0,0,0,False,1.0,0.5172413793103449,0.7586206896551724,0.0,,,,
214,-477,53.625,-119.125,1,28,0.0,0,0,False,1.0,0.9310344827586207,0.9655172413793103,0.0,,,,
214,-472,53.625,-117.875,1,2,0.0,1,1,True,1.0,0.034482758620689655,0.5172413793103449,0.0,1.0,,,
214,-468,53.625,-116.875,1,2,0.0,0,0,False,1.0,0.034482758620689655,0.5172413793103449,0.0,,,,
214,-466,53.625,-116.375,1,2,0.0,2,1,True,1.0,0.034482758620689655,0.5172413793103449,0.0,0.5,,,
214,-461,53.625,-115.125,1,3,0.0,0,0,False,1.0,0.06896551724137931,0.5344827586206896,0.0,,,,
214,-459,53.625,-114.625,2,30,1.0,1,1,True,0.4971751412429378,1.0,0.7485875706214689,0.005649717514124294,1.0,,,
214,-458,53.625,-114.375,13,5,0.0,7,1,True,0.07170795306388528,0.13793103448275862,0.10481949377332195,0.06779661016949153,0.14285714285714285,0.71,0.019563020299742342,0.027553549717946962
214,-457,53.625,-114.125,5,6,0.25,7,2,True,0.19548022598870057,0.1724137931034483,0.18394700954607443,0.022598870056497175,0.2857142857142857,1.415,0.07138358764514788,0.05044776512024585
215,-500,53.875,-124.875,3,17,3.0,0,0,False,0.3295668549905838,0.5517241379310345,0.44064549646080914,0.011299435028248588,,,,
215,-496,53.875,-123.875,1,4,0.0,1,1,True,1.0,0.10344827586206896,0.5517241379310345,0.0,1.0,,,
215,-494,53.875,-123.375,1,4,0.0,0,0,False,1.0,0.10344827586206896,0.5517241379310345,0.0,,,,
215,-493,53.875,-123.125,11,2,15.0,34,0,True,0.08577298407806883,0.034482758620689655,0.06012787134937924,0.05649717514124294,0.0,0.0,0.0,
215,-492,53.875,-122.875,5,11,0.25,8,4,True,0.19548022598870057,0.3448275862068966,0.27015390609779855,0.022598870056497175,0.5,2.87,0.2046055895855736,0.07129114619706396
215,-491,53.875,-122.625,11,5,1.0,4,2,True,0.08577298407806883,0.13793103448275862,0.11185200928041372,0.05649717514124294,0.5,,,
215,-489,53.875,-122.125,1,4,0.0,0,0,False,1.0,0.10344827586206896,0.5517241379310345,0.0,,,,
215,-477,53.875,-119.125,1,26,0.0,0,0,False,1.0,0.8620689655172413,0.9310344827586207,0.0,,,,
215,-461,53.875,-115.125,1,27,0.0,2,2,True,1.0,0.896551724137931,0.9482758620689655,0.0,1.0,,,
216,-533,54.125,-133.125,4,3,0.0,2,2,True,0.24576271186440676,0.06896551724137931,0.15736411455289304,0.01694915254237288,1.0,,,
216,-515,54.125,-128.625,2,22,1.0,0,0,False,0.4971751412429378,0.7241379310344828,0.6106565361387103,0.005649717514124294,,,,
216,-507,54.125,-126.625,1,2,0.0,0,0,False,1.0,0.034482758620689655,0.5172413793103449,0.0,,,,
216,-497,54.125,-124.125,1,4,0.0,0,0,False,1.0,0.10344827586206896,0.5517241379310345,0.0,,,,
216,-492,54.125,-122.875,1,3,0.0,0,0,False,1.0,0.06896551724137931,0.5344827586206896,0.0,,,,
216,-491,54.125,-122.625,1,16,0.0,1,1,True,1.0,0.5172413793103449,0.7586206896551724,0.0,1.0,,,
216,-490,54.125,-122.375,1,17,0.0,0,0,False,1.0,0.5517241379310345,0.7758620689655172,0.0,,,,
216,-472,54.125,-117.875,1,19,0.0,0,0,False,1.0,0.6206896551724138,0.8103448275862069,0.0,,,,
216,-463,54.125,-115.625,1,4,0.0,1,1,True,1.0,0.10344827586206896,0.5517241379310345,0.0,1.0,,,
217,-524,54.375,-130.875,1,1,0.0,0,0,False,1.0,0.0,0.5,0.0,,,,
217,-523,54.375,-130.625,2,16,1.0,0,0,False,0.4971751412429378,0.5172413793103449,0.5072082602766413,0.005649717514124294,,,,
217,-522,54.375,-130.375,5,14,4.5,7,4,True,0.19548022598870057,0.4482758620689655,0.321878044028833,0.022598870056497175,0.5714285714285714,3.035,0.3774380548481468,0.12436179731405166
217,-518,54.375,-129.375,1,9,0.0,0,0,False,1.0,0.27586206896551724,0.6379310344827587,0.0,,,,
217,-517,54.375,-129.125,2,2,1.0,0,0,False,0.4971751412429378,0.034482758620689655,0.2658289499318137,0.005649717514124294,,,,
217,-516,54.375,-128.875,1,30,0.0,0,0,False,1.0,1.0,1.0,0.0,,,,
217,-514,54.375,-128.375,1,21,0.0,0,0,False,1.0,0.6896551724137931,0.8448275862068966,0.0,,,,
217,-508,54.375,-126.875,1,2,0.0,0,0,False,1.0,0.034482758620689655,0.5172413793103449,0.0,,,,
217,-498,54.375,-124.375,1,2,0.0,1,1,True,1.0,0.034482758620689655,0.5172413793103449,0.0,1.0,,,
217,-474,54.375,-118.375,1,8,0.0,0,0,False,1.0,0.2413793103448276,0.6206896551724138,0.0,,,,
217,-471,54.375,-117.625,4,1,2.0,0,0,False,0.24576271186440676,0.0,0.12288135593220338,0.01694915254237288,,,,
217,-470,54.375,-117.375,3,1,0.5,0,0,False,0.3295668549905838,0.0,0.1647834274952919,0.011299435028248588,,,,
217,-468,54.375,-116.875,1,19,0.0,0,0,False,1.0,0.6206896551724138,0.8103448275862069,0.0,,,,
217,-463,54.375,-115.625,3,16,3.0,0,0,False,0.3295668549905838,0.5172413793103449,0.42340411715046433,0.011299435028248588,,,,
218,-523,54.625,-130.625,1,18,0.0,0,0,False,1.0,0.5862068965517241,0.7931034482758621,0.0,,,,
218,-522,54.625,-130.375,1,19,0.0,0,0,False,1.0,0.6206896551724138,0.8103448275862069,0.0,,,,
218,-521,54.625,-130.125,2,15,1.0,0,0,False,0.4971751412429378,0.4827586206896552,0.4899668809662965,0.005649717514124294,,,,
218,-520,54.625,-129.875,1,12,0.0,0,0,False,1.0,0.3793103448275862,0.6896551724137931,0.0,,,,
218,-519,54.625,-129.625,1,19,0.0,0,0,False,1.0,0.6206896551724138,0.8103448275862069,0.0,,,,
218,-515,54.625,-128.625,2,7,1.0,0,0,False,0.4971751412429378,0.20689655172413793,0.35203584648353786,0.005649717514124294,,,,
218,-509,54.625,-127.125,5,4,0.25,5,3,True,0.19548022598870057,0.10344827586206896,0.14946425092538476,0.022598870056497175,0.6,3.0,0.6631316923088386,0.22104389743627953
218,-508,54.625,-126.875,3,30,3.0,1,1,True,0.3295668549905838,1.0,0.664783427495292,0.011299435028248588,1.0,,,
218,-497,54.625,-124.125,1,28,0.0,0,0,False,1.0,0.9310344827586207,0.9655172413793103,0.0,,,,
218,-492,54.625,-122.875,1,17,0.0,1,1,True,1.0,0.5517241379310345,0.7758620689655172,0.0,1.0,,,
218,-489,54.625,-122.125,10,20,0.0,0,0,False,0.09491525423728814,0.6551724137931034,0.3750438340151958,0.05084745762711865,,,,
218,-460,54.625,-114.875,1,24,0.0,0,0,False,1.0,0.7931034482758621,0.896551724137931,0.0,,,,
219,-520,54.875,-129.875,3,11,0.5,0,0,False,0.3295668549905838,0.3448275862068966,0.3371972205987402,0.011299435028248588,,,,
219,-516,54.875,-128.875,2,26,1.0,5,3,True,0.4971751412429378,0.8620689655172413,0.6796220533800896,0.005649717514124294,0.6,3.0,0.5266005732719218,0.17553352442397394
219,-509,54.875,-127.125,2,25,1.0,2,2,True,0.4971751412429378,0.8275862068965517,0.6623806740697448,0.005649717514124294,1.0,,,
219,-508,54.875,-126.875,1,3,0.0,0,0,False,1.0,0.06896551724137931,0.5344827586206896,0.0,,,,
219,-494,54.875,-123.375,1,21,0.0,0,0,False,1.0,0.6896551724137931,0.8448275862068966,0.0,,,,
219,-457,54.875,-114.125,1,29,0.0,0,0,False,1.0,0.9655172413793104,0.9827586206896552,0.0,,,,
220,-510,55.125,-127.375,1,12,0.0,0,0,False,1.0,0.3793103448275862,0.6896551724137931,0.0,,,,
220,-502,55.125,-125.375,1,24,0.0,0,0,False,1.0,0.7931034482758621,0.896551724137931,0.0,,,,
220,-492,55.125,-122.875,1,17,0.0,0,0,False,1.0,0.5517241379310345,0.7758620689655172,0.0,,,,
220,-477,55.125,-119.125,1,17,0.0,2,2,True,1.0,0.5517241379310345,0.7758620689655172,0.0,1.0,,,
220,-476,55.125,-118.875,4,15,6.0,7,4,True,0.24576271186440676,0.4827586206896552,0.36426066627703096,0.01694915254237288,0.5714285714285714,3.195,0.40335772245466067,0.12624654849911132
220,-474,55.125,-118.375,2,2,1.0,1,1,True,0.4971751412429378,0.034482758620689655,0.2658289499318137,0.005649717514124294,1.0,,,
220,-473,55.125,-118.125,1,4,0.0,0,0,False,1.0,0.10344827586206896,0.5517241379310345,0.0,,,,
221,-513,55.375,-128.125,1,22,0.0,0,0,False,1.0,0.7241379310344828,0.8620689655172413,0.0,,,,
221,-511,55.375,-127.625,1,12,0.0,0,0,False,1.0,0.3793103448275862,0.6896551724137931,0.0,,,,
221,-488,55.375,-121.875,1,15,0.0,1,1,True,1.0,0.4827586206896552,0.7413793103448276,0.0,1.0,,,
221,-475,55.375,-118.625,8,2,2.0,1,1,True,0.12005649717514125,0.034482758620689655,0.07726962789791544,0.03954802259887006,1.0,,,
221,-465,55.375,-116.125,1,18,0.0,0,0,False,1.0,0.5862068965517241,0.7931034482758621,0.0,,,,
221,-460,55.375,-114.875,3,12,0.5,8,5,True,0.3295668549905838,0.3793103448275862,0.354438599909085,0.011299435028248588,0.625,3.36,0.21007751717868242,0.06252307058889359
222,-514,55.625,-128.375,1,27,0.0,0,0,False,1.0,0.896551724137931,0.9482758620689655,0.0,,,,
222,-491,55.625,-122.625,3,17,0.5,0,0,False,0.3295668549905838,0.5517241379310345,0.44064549646080914,0.011299435028248588,,,,
222,-481,55.625,-120.125,1,14,0.0,0,0,False,1.0,0.4482758620689655,0.7241379310344828,0.0,,,,
222,-467,55.625,-116.625,1,8,0.0,0,0,False,1.0,0.2413793103448276,0.6206896551724138,0.0,,,,
223,-482,55.875,-120.375,1,17,0.0,0,0,False,1.0,0.5517241379310345,0.7758620689655172,0.0,,,,
223,-481,55.875,-120.125,1,17,0.0,1,0,True,1.0,0.5517241379310345,0.7758620689655172,0.0,0.0,,,
224,-518,56.125,-129.375,2,24,1.0,0,0,False,0.4971751412429378,0.7931034482758621,0.6451392947593999,0.005649717514124294,,,,
224,-517,56.125,-129.125,1,3,0.0,0,0,False,1.0,0.06896551724137931,0.5344827586206896,0.0,,,,
224,-489,56.125,-122.125,4,17,2.0,1,1,True,0.24576271186440676,0.5517241379310345,0.39874342489772063,0.01694915254237288,1.0,,,
224,-488,56.125,-121.875,3,12,0.5,0,0,False,0.3295668549905838,0.3793103448275862,0.354438599909085,0.011299435028248588,,,,
224,-487,56.125,-121.625,1,12,0.0,0,0,False,1.0,0.3793103448275862,0.6896551724137931,0.0,,,,
224,-486,56.125,-121.375,5,16,4.5,3,2,True,0.19548022598870057,0.5172413793103449,0.35636080264952275,0.022598870056497175,0.6666666666666666,,,
224,-469,56.125,-117.125,1,23,0.0,3,3,True,1.0,0.7586206896551724,0.8793103448275862,0.0,1.0,,,
224,-457,56.125,-114.125,1,7,0.0,0,0,False,1.0,0.20689655172413793,0.603448275862069,0.0,,,,
225,-518,56.375,-129.375,1,30,0.0,1,0,True,1.0,1.0,1.0,0.0,0.0,,,
226,-528,56.625,-131.875,1,5,0.0,0,0,False,1.0,0.13793103448275862,0.5689655172413793,0.0,,,,
226,-484,56.625,-120.875,1,21,0.0,0,0,False,1.0,0.6896551724137931,0.8448275862068966,0.0,,,,
226,-473,56.625,-118.125,2,13,1.0,0,0,False,0.4971751412429378,0.41379310344827586,0.45548412234560687,0.005649717514124294,,,,
227,-528,56.875,-131.875,1,7,0.0,0,0,False,1.0,0.20689655172413793,0.603448275862069,0.0,,,,
227,-508,56.875,-126.875,1,10,0.0,0,0,False,1.0,0.3103448275862069,0.6551724137931034,0.0,,,,
227,-468,56.875,-116.875,1,28,0.0,0,0,False,1.0,0.9310344827586207,0.9655172413793103,0.0,,,,
228,-521,57.125,-130.125,2,28,1.0,1,0,True,0.4971751412429378,0.9310344827586207,0.7141048120007792,0.005649717514124294,0.0,,,
228,-492,57.125,-122.875,2,9,1.0,0,0,False,0.4971751412429378,0.27586206896551724,0.38651860510422753,0.005649717514124294,,,,
228,-491,57.125,-122.625,2,16,1.0,0,0,False,0.4971751412429378,0.5172413793103449,0.5072082602766413,0.005649717514124294,,,,
228,-470,57.125,-117.375,1,11,0.0,0,0,False,1.0,0.3448275862068966,0.6724137931034483,0.0,,,,
228,-461,57.125,-115.125,1,10,0.0,0,0,False,1.0,0.3103448275862069,0.6551724137931034,0.0,,,,
229,-521,57.375,-130.125,1,30,0.0,2,1,True,1.0,1.0,1.0,0.0,0.5,,,
231,-469,57.875,-117.125,1,18,0.0,0,0,False,1.0,0.5862068965517241,0.7931034482758621,0.0,,,,
232,-520,58.125,-129.875,7,1,2.25,0,0,False,0.1380145278450363,0.0,0.06900726392251814,0.03389830508474576,,,,
233,-520,58.375,-129.875,1,27,0.0,0,0,False,1.0,0.896551724137931,0.9482758620689655,0.0,,,,
234,-521,58.625,-130.125,2,1,1.0,0,0,False,0.4971751412429378,0.0,0.2485875706214689,0.005649717514124294,,,,
234,-500,58.625,-124.875,3,1,0.5,12,1,True,0.3295668549905838,0.0,0.1647834274952919,0.011299435028248588,0.08333333333333333,0.435,0.21374666193697373,0.49137163663672123
234,-499,58.625,-124.625,6,1,0.5,18,1,True,0.16195856873822975,0.0,0.08097928436911488,0.02824858757062147,0.05555555555555555,0.28,0.02846566722585145,0.10166309723518374
235,-521,58.875,-130.125,5,1,4.5,0,0,False,0.19548022598870057,0.0,0.09774011299435029,0.022598870056497175,,,,
235,-520,58.875,-129.875,1,29,0.0,0,0,False,1.0,0.9655172413793104,0.9827586206896552,0.0,,,,
235,-504,58.875,-125.875,2,30,1.0,6,5,True,0.4971751412429378,1.0,0.7485875706214689,0.005649717514124294,0.8333333333333334,4.365,1.1529784206989333,0.2641416771360672
235,-503,58.875,-125.625,3,12,3.0,8,2,True,0.3295668549905838,0.3793103448275862,0.354438599909085,0.011299435028248588,0.25,1.895,0.6503654590627482,0.3432007699539568
235,-502,58.875,-125.375,2,1,1.0,2,2,True,0.4971751412429378,0.0,0.2485875706214689,0.005649717514124294,1.0,,,
235,-500,58.875,-124.875,1,1,0.0,2,1,True,1.0,0.0,0.5,0.0,0.5,,,
235,-499,58.875,-124.625,2,1,1.0,3,0,True,0.4971751412429378,0.0,0.2485875706214689,0.005649717514124294,0.0,,,
235,-492,58.875,-122.875,1,12,0.0,2,1,True,1.0,0.3793103448275862,0.6896551724137931,0.0,0.5,,,
236,-536,59.125,-133.875,3,15,3.0,0,0,False,0.3295668549905838,0.4827586206896552,0.40616273784011947,0.011299435028248588,,,,
236,-519,59.125,-129.625,2,2,1.0,1,0,True,0.4971751412429378,0.034482758620689655,0.2658289499318137,0.005649717514124294,0.0,,,
236,-504,59.125,-125.875,5,4,4.5,7,3,True,0.19548022598870057,0.10344827586206896,0.14946425092538476,0.022598870056497175,0.42857142857142855,2.13,0.25057077772397135,0.1176388627812072
237,-535,59.375,-133.625,2,22,0.0,1,1,True,0.4971751412429378,0.7241379310344828,0.6106565361387103,0.005649717514124294,1.0,,,
237,-519,59.375,-129.625,2,29,1.0,0,0,False,0.4971751412429378,0.9655172413793104,0.7313461913111241,0.005649717514124294,,,,
237,-518,59.375,-129.375,1,5,0.0,0,0,False,1.0,0.13793103448275862,0.5689655172413793,0.0,,,,
237,-517,59.375,-129.125,6,2,1.0,1,0,True,0.16195856873822975,0.034482758620689655,0.0982206636794597,0.02824858757062147,0.0,,,
237,-505,59.375,-126.125,2,30,1.0,5,1,True,0.4971751412429378,1.0,0.7485875706214689,0.005649717514124294,0.2,1.0,0.02755354971794694,0.02755354971794694
237,-504,59.375,-125.875,2,12,1.0,7,3,True,0.4971751412429378,0.3793103448275862,0.438242743035262,0.005649717514124294,0.42857142857142855,2.065,0.2790499524459939,0.13513314888425856
238,-547,59.625,-136.625,1,8,0.0,0,0,False,1.0,0.2413793103448276,0.6206896551724138,0.0,,,,
238,-546,59.625,-136.375,4,7,2.0,3,1,True,0.24576271186440676,0.20689655172413793,0.22632963179427235,0.01694915254237288,0.3333333333333333,,,
238,-541,59.625,-135.125,5,11,0.0,2,1,True,0.19548022598870057,0.3448275862068966,0.27015390609779855,0.022598870056497175,0.5,,,
238,-535,59.625,-133.625,4,3,2.0,2,1,True,0.24576271186440676,0.06896551724137931,0.15736411455289304,0.01694915254237288,0.5,,,
238,-534,59.625,-133.375,7,3,3.0,1,1,True,0.1380145278450363,0.06896551724137931,0.1034900225432078,0.03389830508474576,1.0,,,
238,-509,59.625,-127.125,3,1,0.5,1,1,True,0.3295668549905838,0.0,0.1647834274952919,0.011299435028248588,1.0,,,
238,-508,59.625,-126.875,1,1,0.0,2,1,True,1.0,0.0,0.5,0.0,0.5,,,
238,-506,59.625,-126.375,2,1,0.0,0,0,False,0.4971751412429378,0.0,0.2485875706214689,0.005649717514124294,,,,
239,-540,59.875,-134.875,5,6,4.5,2,0,True,0.19548022598870057,0.1724137931034483,0.18394700954607443,0.022598870056497175,0.0,,,
239,-539,59.875,-134.625,3,10,0.5,1,0,True,0.3295668549905838,0.3103448275862069,0.3199558412883954,0.011299435028248588,0.0,,,
239,-529,59.875,-132.125,1,3,0.0,0,0,False,1.0,0.06896551724137931,0.5344827586206896,0.0,,,,
239,-527,59.875,-131.625,1,2,0.0,0,0,False,1.0,0.034482758620689655,0.5172413793103449,0.0,,,,
239,-514,59.875,-128.375,1,1,0.0,1,1,True,1.0,0.0,0.5,0.0,1.0,,,
239,-512,59.875,-127.875,4,1,0.0,0,0,False,0.24576271186440676,0.0,0.12288135593220338,0.01694915254237288,,,,
239,-510,59.875,-127.375,1,25,0.0,4,2,True,1.0,0.8275862068965517,0.9137931034482758,0.0,0.5,,,
