gi,gj,clat,clon,n_train,days_since,chao_unseen,n_test,new_species,revisited,scarcity,staleness,priority,density,new_rate,o_discover,o_staleness,o_conservation,travel_min,o_env_coverage,o_urgency,rare_newK,w_newK,meanrarity_newK
198,-460,49.625,-114.875,2,30,0.0,0,0,False,0.4987684729064039,0.725,0.611884236453202,0.0024630541871921183,,0.4987684729064039,0.725,0.0,200.0,0.28004884272399244,0.27697921817348753,,,
198,-459,49.625,-114.625,2,4,1.0,18,14,True,0.4987684729064039,0.075,0.28688423645320194,0.0024630541871921183,0.7777777777777778,0.4987684729064039,0.075,0.496969696969697,99.0,0.15661193066367485,0.08323577970400096,4.585,0.752501520621388,0.16412246905591887
198,-458,49.625,-114.375,6,18,0.5,10,9,True,0.16461412151067323,0.425,0.2948070607553366,0.012315270935960592,0.9,0.16461412151067323,0.425,0.3592592592592593,114.0,0.1536756155867603,0.03841388951575653,4.8,0.38209167465151994,0.07960243221906665
198,-457,49.625,-114.125,1,5,0.0,0,0,False,1.0,0.1,0.55,0.0,,1.0,0.1,0.24545454545454545,82.0,0.18480153927146525,2.3456907655898863e-05,,,
199,-509,49.875,-127.125,1,9,0.0,0,0,False,1.0,0.2,0.6,0.0,,1.0,0.2,0.03263403263403263,382.0,0.10038359428196447,0.006307776682129001,,,
199,-504,49.875,-125.875,6,8,15.0,16,14,True,0.16461412151067323,0.175,0.1698070607553366,0.012315270935960592,0.875,0.16461412151067323,0.175,0.1987182262182262,194.0,0.08792035043860233,0.01887641362445626,4.84,0.46541521045113227,0.09616016744858105
199,-503,49.875,-125.625,3,3,3.0,9,6,True,0.3316912972085385,0.05,0.19084564860426925,0.0049261083743842365,0.6666666666666666,0.3316912972085385,0.05,0.07562807562807564,114.0,0.11122202069347581,0.1407393149371292,3.875,0.16552322581503062,0.04271567117807242
199,-501,49.875,-125.125,2,21,1.0,10,8,True,0.4987684729064039,0.5,0.49938423645320196,0.0024630541871921183,0.8,0.4987684729064039,0.5,0.13449197860962564,,0.16609079923286385,0.07311518692747807,4.6,2.471309479042881,0.5372411910962785
199,-500,49.875,-124.875,2,10,0.0,3,1,True,0.4987684729064039,0.225,0.36188423645320195,0.0024630541871921183,0.3333333333333333,0.4987684729064039,0.225,0.0,,0.23465025362835423,0.002539743412540707,,,
199,-498,49.875,-124.375,2,12,1.0,5,5,True,0.4987684729064039,0.275,0.38688423645320197,0.0024630541871921183,1.0,0.4987684729064039,0.275,0.2561573178594455,211.0,0.11088956173597413,0.17916815092423155,5.0,0.18800479199804715,0.03760095839960943
199,-497,49.875,-124.125,2,7,0.0,1,1,True,0.4987684729064039,0.15,0.32438423645320197,0.0024630541871921183,1.0,0.4987684729064039,0.15,0.0,314.0,0.036855958557873,0.07997953372211758,,,
199,-493,49.875,-123.125,5,12,10.0,31,23,True,0.19802955665024632,0.275,0.2365147783251232,0.009852216748768473,0.7419354838709677,0.19802955665024632,0.275,0.06112207677967203,47.0,0.08223312304080538,0.04541044402336454,4.375,0.906851210829767,0.20728027676108962
